"playerID","yearID","stint","teamID","lgID","G","G_batting","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","G_old","POS","AS"
"anderji01",1978,1,"CAL","AL",48,48,108,6,21,7,0,0,7,0,0,11,16,1,0,7,1,5,48,"SS",FALSE
"anderji01",1979,1,"CAL","AL",96,96,234,33,58,13,1,3,23,3,2,17,31,0,1,9,3,6,96,"SS",FALSE
"anderji01",1980,1,"SEA","AL",116,116,317,46,72,7,0,8,30,2,4,27,39,1,3,6,2,5,116,"SS",FALSE
"anderji01",1981,1,"SEA","AL",70,70,162,12,33,7,0,2,19,3,5,17,29,0,1,1,0,4,70,"SS",FALSE
"anderji01",1983,1,"TEX","AL",50,50,102,8,22,1,1,0,6,1,2,5,8,0,0,4,0,3,50,"SS",FALSE
"anderji01",1984,1,"TEX","AL",39,39,47,2,5,0,0,0,1,0,0,4,7,0,0,2,0,0,39,"SS",FALSE
"anderjo01",1894,1,"BRO","NL",17,17,63,14,19,1,3,1,19,7,NA,3,3,NA,0,NA,NA,NA,17,"OF",FALSE
"anderjo01",1895,1,"BRO","NL",102,102,419,76,120,11,14,9,87,24,NA,12,29,NA,5,1,NA,NA,102,"OF",FALSE
"anderjo01",1896,1,"BRO","NL",108,108,430,70,135,23,17,1,55,37,NA,18,23,NA,2,1,NA,NA,108,"OF",FALSE
"anderjo01",1897,1,"BRO","NL",117,117,492,93,160,28,12,4,85,29,NA,17,NA,NA,7,11,NA,NA,117,"OF",FALSE
"anderjo01",1898,1,"BRO","NL",19,19,69,11,19,3,4,0,8,2,NA,5,NA,NA,1,0,NA,NA,19,"OF",FALSE
"anderjo01",1898,2,"WAS","NL",110,110,430,70,131,28,18,9,71,18,NA,23,NA,NA,12,6,NA,NA,110,"OF",FALSE
"anderjo01",1898,3,"BRO","NL",6,6,21,1,3,2,0,0,2,0,0,1,NA,0,1,0,NA,NA,6,"OF",FALSE
"anderjo01",1899,1,"BRO","NL",117,117,439,65,118,18,7,4,92,25,NA,27,NA,NA,4,2,NA,NA,117,"OF",FALSE
"anderjo01",1901,1,"MLA","AL",138,138,576,90,190,46,7,8,99,35,NA,24,NA,NA,3,4,NA,NA,138,"1B",FALSE
"anderjo01",1902,1,"SLA","AL",126,126,524,60,149,29,6,4,85,15,NA,21,NA,NA,3,3,NA,NA,126,"1B",FALSE
"anderjo01",1903,1,"SLA","AL",138,138,550,65,156,34,8,2,78,16,NA,23,NA,NA,0,4,NA,NA,138,"1B",FALSE
"anderjo01",1904,1,"NYA","AL",143,143,558,62,155,27,12,3,82,20,NA,23,NA,NA,6,11,NA,NA,143,"OF",FALSE
"anderjo01",1905,1,"NYA","AL",32,32,99,12,23,3,1,0,14,9,NA,8,NA,NA,1,0,NA,NA,32,"OF",FALSE
"anderjo01",1905,2,"WS1","AL",101,101,400,50,116,21,6,1,38,22,NA,22,NA,NA,2,4,NA,NA,101,"OF",FALSE
"anderjo01",1906,1,"WS1","AL",151,151,583,62,158,25,4,3,70,39,NA,19,NA,NA,2,3,NA,NA,151,"OF",FALSE
"anderjo01",1907,1,"WS1","AL",87,87,333,33,96,12,4,0,44,19,NA,34,NA,NA,3,1,NA,NA,87,"1B",FALSE
"anderjo01",1908,1,"CHA","AL",123,123,355,36,93,17,1,0,47,21,NA,30,NA,NA,1,13,NA,NA,123,"OF",FALSE
"anderjo03",2007,1,"HOU","NL",21,21,67,10,24,3,0,0,11,1,1,5,6,0,2,0,1,0,21,"OF",FALSE
"anderjo03",2008,1,"ATL","NL",40,40,136,21,40,7,1,3,12,10,1,8,33,2,1,1,0,1,40,"OF",FALSE
"anderjo03",2009,1,"DET","AL",74,74,165,22,40,4,4,0,16,13,2,8,22,0,1,1,0,4,NA,"OF",FALSE
"anderjo03",2009,2,"KCA","AL",44,44,118,20,28,3,0,1,8,12,3,5,21,0,0,0,0,3,NA,"OF",FALSE
"anderke01",1989,1,"CAL","AL",86,86,223,27,51,6,1,0,17,1,2,17,42,0,1,6,1,4,86,"SS",FALSE
"anderke01",1990,1,"CAL","AL",49,49,143,16,44,6,1,1,5,0,2,13,19,1,1,4,0,4,49,"SS",FALSE
"anderla03",2010,1,"BOS","AL",18,18,35,4,7,1,0,0,4,0,0,7,8,0,0,0,1,1,NA,"1B",FALSE
"anderma02",1999,1,"PHI","NL",129,129,452,48,114,26,4,5,54,13,2,24,61,1,2,4,2,6,129,"2B",FALSE
"anderma02",2000,1,"PHI","NL",41,41,162,10,37,8,1,1,15,2,2,12,22,0,0,0,0,5,41,"2B",FALSE
"anderma02",2001,1,"PHI","NL",147,147,522,69,153,30,2,11,61,8,5,35,74,5,2,10,5,12,147,"2B",FALSE
"anderma02",2002,1,"PHI","NL",145,145,539,64,139,30,6,8,48,5,1,42,71,14,5,2,4,16,145,"2B",FALSE
"anderma02",2003,1,"TBA","AL",145,145,482,59,130,27,3,6,67,19,3,41,60,5,3,4,5,6,145,"2B",FALSE
"anderma02",2004,1,"SLN","NL",113,113,253,31,60,12,0,8,28,6,2,12,38,1,1,0,5,5,113,"2B",FALSE
"anderma02",2006,1,"WAS","NL",109,109,215,31,59,13,2,5,23,2,4,18,41,1,1,3,2,1,109,"2B",FALSE
"anderma02",2006,2,"LAN","NL",25,25,64,12,24,3,2,7,15,2,2,7,8,0,0,1,1,3,25,"2B",FALSE
"anderma02",2007,1,"LAN","NL",23,23,26,3,6,0,0,0,2,1,0,3,5,0,0,0,0,0,23,"OF",FALSE
"anderma02",2007,2,"NYN","NL",43,43,69,14,22,7,0,3,25,3,1,5,12,1,0,1,2,2,43,"OF",FALSE
"andermi01",1972,1,"PHI","NL",36,36,103,8,20,5,1,2,5,1,0,19,36,1,0,2,1,0,36,"OF",FALSE
"andermi01",1973,1,"PHI","NL",87,87,193,32,49,9,1,9,28,0,3,19,53,4,1,0,2,2,87,"OF",FALSE
"andermi01",1974,1,"PHI","NL",145,145,395,35,99,22,2,5,34,2,1,37,75,13,0,0,3,14,145,"OF",FALSE
"andermi01",1975,1,"PHI","NL",115,115,247,24,64,10,3,4,28,1,2,17,66,3,2,1,4,6,115,"OF",FALSE
"andermi01",1976,1,"SLN","NL",86,86,199,17,58,8,1,1,12,1,1,26,30,4,1,1,3,5,86,"OF",FALSE
"andermi01",1977,1,"SLN","NL",94,94,154,18,34,4,1,4,17,2,3,14,31,0,0,1,0,3,94,"OF",FALSE
"andermi01",1978,1,"BAL","AL",53,53,32,2,3,0,1,0,3,0,0,3,10,0,0,1,0,0,53,"OF",FALSE
"andermi01",1979,1,"PHI","NL",79,79,78,12,18,4,0,1,2,1,2,13,14,0,0,0,0,2,79,"OF",FALSE
"andersp01",1959,1,"PHI","NL",152,152,477,42,104,9,3,0,34,6,9,42,53,1,1,5,2,15,152,"2B",FALSE
"andinro01",2005,1,"FLO","NL",17,17,44,4,7,4,0,0,1,1,0,5,8,1,0,1,0,2,17,"SS",FALSE
"andinro01",2008,1,"FLO","NL",44,44,63,7,13,2,0,2,9,0,0,4,23,0,0,1,0,1,44,"2B",FALSE
"andinro01",2009,1,"BAL","AL",78,78,198,31,44,7,0,2,10,3,3,15,47,1,0,0,2,6,NA,"SS",FALSE
"andinro01",2011,1,"BAL","AL",139,139,457,63,120,22,0,5,36,13,3,41,83,0,3,9,1,14,139,"2B",FALSE
"andinro01",2012,1,"BAL","AL",127,NA,384,41,81,13,1,7,28,5,5,37,100,0,2,7,1,13,NA,"2B",FALSE
"andreed01",1884,1,"PHI","NL",109,109,420,74,93,21,2,0,23,NA,NA,9,42,NA,NA,NA,NA,NA,109,"2B",FALSE
"andreed01",1885,1,"PHI","NL",103,103,421,77,112,15,3,0,23,NA,NA,32,25,NA,NA,NA,NA,NA,103,"OF",FALSE
"andreed01",1886,1,"PHI","NL",107,107,437,93,109,15,4,2,28,56,NA,31,35,NA,NA,NA,NA,NA,107,"OF",FALSE
"andreed01",1887,1,"PHI","NL",104,104,464,110,151,19,7,4,67,57,NA,21,21,NA,3,NA,NA,NA,104,"OF",FALSE
"andreed01",1888,1,"PHI","NL",124,124,528,75,126,14,4,3,44,35,NA,21,41,NA,3,NA,NA,NA,124,"OF",FALSE
"andreed01",1889,1,"PHI","NL",10,10,39,10,11,1,0,0,7,7,NA,2,4,NA,0,NA,NA,NA,10,"OF",FALSE
"andreed01",1889,2,"IN3","NL",40,40,173,32,53,11,0,0,22,7,NA,5,10,NA,1,NA,NA,NA,40,"OF",FALSE
"andreed01",1890,1,"BRP","PL",94,94,395,84,100,14,2,3,38,21,NA,40,32,NA,1,NA,NA,NA,94,"OF",FALSE
"andreed01",1891,1,"CN3","AA",83,83,356,47,75,7,4,0,26,22,NA,33,35,NA,1,NA,NA,NA,83,"OF",FALSE
"andreer01",1946,1,"BOS","AL",15,15,41,0,4,2,0,0,1,0,0,3,5,NA,0,0,NA,1,15,"3B",FALSE
"andreji01",1890,1,"CHN","NL",53,53,202,32,38,4,2,3,17,11,NA,23,41,NA,2,NA,NA,NA,53,"OF",FALSE
"andremi01",1967,1,"BOS","AL",142,142,494,79,130,20,0,8,40,7,7,62,72,4,2,18,2,9,142,"2B",FALSE
"andremi01",1968,1,"BOS","AL",147,147,536,77,145,22,1,7,45,3,8,81,57,1,3,12,2,6,147,"2B",FALSE
"andremi01",1969,1,"BOS","AL",121,121,464,79,136,26,2,15,59,1,1,71,53,0,5,10,4,7,121,"2B",TRUE
"andremi01",1970,1,"BOS","AL",151,151,589,91,149,28,1,17,65,2,1,81,63,0,3,4,4,10,151,"2B",FALSE
"andremi01",1971,1,"CHA","AL",109,109,330,45,93,16,0,12,47,3,5,67,36,1,1,6,4,6,109,"2B",FALSE
"andremi01",1972,1,"CHA","AL",148,148,505,58,111,18,0,7,50,2,2,70,78,3,2,18,7,4,148,"2B",FALSE
"andremi01",1973,1,"CHA","AL",52,52,159,10,32,9,0,0,10,0,1,23,28,3,0,3,0,7,52,"DH",FALSE
"andremi01",1973,2,"OAK","AL",18,18,21,1,4,1,0,0,0,0,0,3,1,0,0,0,0,1,18,"DH",FALSE
"andrero01",1975,1,"HOU","NL",103,103,277,29,66,5,4,0,19,12,5,31,34,4,0,8,5,6,103,"2B",FALSE
"andrero01",1976,1,"HOU","NL",109,109,410,42,105,8,5,0,23,7,3,33,27,1,0,5,0,16,109,"2B",FALSE
"andrero01",1977,1,"SFN","NL",127,127,436,60,115,11,3,0,25,5,6,56,33,0,0,5,3,6,127,"2B",FALSE
"andrero01",1978,1,"SFN","NL",79,79,177,21,39,3,3,1,11,5,1,20,18,1,0,5,0,2,79,"2B",FALSE
"andrero01",1979,1,"SFN","NL",75,75,154,22,40,3,0,2,13,4,1,8,9,0,0,4,4,5,75,"2B",FALSE
"andresh01",1995,1,"MON","NL",84,84,220,27,47,10,1,8,31,1,1,17,68,2,1,1,2,4,84,"3B",FALSE
"andresh01",1996,1,"MON","NL",127,127,375,43,85,15,2,19,64,3,1,35,119,8,2,0,2,2,127,"3B",FALSE
"andresh01",1997,1,"MON","NL",18,18,64,10,13,3,0,4,9,0,0,3,20,0,0,0,2,0,18,"3B",FALSE
"andresh01",1998,1,"MON","NL",150,150,492,48,117,30,1,25,69,1,6,58,137,3,0,2,7,10,150,"3B",FALSE
"andresh01",1999,1,"MON","NL",98,98,281,28,51,8,0,11,37,1,0,43,88,2,0,0,4,10,98,"3B",FALSE
"andresh01",1999,2,"CHN","NL",19,19,67,13,17,4,0,5,14,0,1,7,21,1,1,0,1,0,19,"3B",FALSE
"andresh01",2000,1,"CHN","NL",66,66,192,25,44,5,0,14,39,1,1,27,59,1,2,0,1,9,66,"3B",FALSE
"andrest01",1940,1,"BSN","NL",19,19,33,1,6,0,0,0,2,1,NA,0,3,NA,0,0,NA,0,19,"C",FALSE
"andrest01",1945,1,"BRO","NL",21,21,49,5,8,0,1,0,2,0,NA,5,4,NA,1,0,NA,2,21,"C",FALSE
"andrest01",1945,2,"PHI","NL",13,13,33,3,11,2,0,1,6,1,NA,1,5,NA,0,0,NA,0,13,"C",FALSE
"andrewa01",1888,1,"LS2","AA",26,26,93,12,18,6,3,0,6,5,NA,13,NA,NA,0,NA,NA,NA,26,"1B",FALSE
"andruel01",2009,1,"TEX","AL",145,145,480,72,128,17,8,6,40,33,6,40,77,0,6,12,3,4,NA,"SS",FALSE
"andruel01",2010,1,"TEX","AL",148,148,588,88,156,15,3,0,35,32,15,64,96,0,5,17,0,6,NA,"SS",TRUE
"andruel01",2011,1,"TEX","AL",150,150,587,96,164,27,3,5,60,37,12,56,74,0,5,16,1,17,150,"SS",FALSE
"andruel01",2012,1,"TEX","AL",158,NA,629,85,180,31,9,3,62,21,10,57,96,0,5,17,3,15,NA,"SS",TRUE
"anglema01",2011,1,"BAL","AL",31,31,79,12,14,4,0,1,7,11,1,12,13,0,1,3,0,0,31,"CF",FALSE
"ankenpa01",1944,1,"BRO","NL",13,13,24,1,6,1,0,0,3,0,NA,0,2,NA,0,1,NA,1,13,"2B",FALSE
"ankieri01",2007,1,"SLN","NL",47,47,172,31,49,8,1,11,39,1,0,13,41,0,0,1,4,3,47,"OF",FALSE
"ankieri01",2008,1,"SLN","NL",120,120,413,65,109,21,2,25,71,2,1,42,100,3,5,0,3,8,120,"OF",FALSE
"ankieri01",2009,1,"SLN","NL",122,122,372,50,86,21,2,11,38,4,3,26,99,4,3,0,3,5,NA,"OF",FALSE
"ankieri01",2011,1,"WAS","NL",122,122,380,46,91,20,0,9,37,10,3,29,96,1,2,3,1,7,122,"CF",FALSE
"ankieri01",2012,1,"WAS","NL",68,NA,158,15,36,10,2,5,15,1,3,12,59,3,0,1,0,3,NA,"CF",FALSE
"annisbi01",1884,1,"BSN","NL",27,27,96,17,17,2,0,0,3,NA,NA,0,8,NA,NA,NA,NA,NA,27,"OF",FALSE
"ansonca01",1871,1,"RC1","NA",25,25,120,29,39,11,3,0,16,6,2,2,1,NA,NA,NA,NA,NA,25,"3B",FALSE
"ansonca01",1872,1,"PH1","NA",46,46,217,60,90,10,7,0,50,6,6,16,3,NA,NA,NA,NA,NA,46,"3B",FALSE
"ansonca01",1873,1,"PH1","NA",52,52,254,53,101,9,2,0,36,0,2,5,1,NA,NA,NA,NA,NA,52,"1B",FALSE
"ansonca01",1874,1,"PH1","NA",55,55,259,51,87,8,3,0,37,6,0,4,1,NA,NA,NA,NA,NA,55,"1B",FALSE
"ansonca01",1875,1,"PH1","NA",69,69,326,84,106,15,3,0,58,11,6,4,2,NA,NA,NA,NA,NA,69,"1B",FALSE
"ansonca01",1876,1,"CHN","NL",66,66,309,63,110,9,7,2,59,NA,NA,12,8,NA,NA,NA,NA,NA,66,"3B",FALSE
"ansonca01",1877,1,"CHN","NL",59,59,255,52,86,19,1,0,32,NA,NA,9,3,NA,NA,NA,NA,NA,59,"3B",FALSE
"ansonca01",1878,1,"CHN","NL",60,60,261,55,89,12,2,0,40,NA,NA,13,1,NA,NA,NA,NA,NA,60,"OF",FALSE
"ansonca01",1879,1,"CHN","NL",51,51,227,40,72,20,1,0,34,NA,NA,2,2,NA,NA,NA,NA,NA,51,"1B",FALSE
"ansonca01",1880,1,"CHN","NL",86,86,356,54,120,24,1,1,74,NA,NA,14,12,NA,NA,NA,NA,NA,86,"1B",FALSE
"ansonca01",1881,1,"CHN","NL",84,84,343,67,137,21,7,1,82,NA,NA,26,4,NA,NA,NA,NA,NA,84,"1B",FALSE
"ansonca01",1882,1,"CHN","NL",82,82,348,69,126,29,8,1,83,NA,NA,20,7,NA,NA,NA,NA,NA,82,"1B",FALSE
"ansonca01",1883,1,"CHN","NL",98,98,413,70,127,36,5,0,68,NA,NA,18,9,NA,NA,NA,NA,NA,98,"1B",FALSE
"ansonca01",1884,1,"CHN","NL",112,112,475,108,159,30,3,21,102,NA,NA,29,13,NA,NA,NA,NA,NA,112,"1B",FALSE
"ansonca01",1885,1,"CHN","NL",112,112,464,100,144,35,7,7,108,NA,NA,34,13,NA,NA,NA,NA,NA,112,"1B",FALSE
"ansonca01",1886,1,"CHN","NL",125,125,504,117,187,35,11,10,147,29,NA,55,19,NA,NA,NA,NA,NA,125,"1B",FALSE
"ansonca01",1887,1,"CHN","NL",122,122,472,107,164,33,13,7,102,27,NA,60,18,NA,1,NA,NA,NA,122,"1B",FALSE
"ansonca01",1888,1,"CHN","NL",134,134,515,101,177,20,12,12,84,28,NA,47,24,NA,1,NA,NA,NA,134,"1B",FALSE
"ansonca01",1889,1,"CHN","NL",134,134,518,100,161,32,7,7,117,27,NA,86,19,NA,5,NA,NA,NA,134,"1B",FALSE
"ansonca01",1890,1,"CHN","NL",139,139,504,95,157,14,5,7,107,29,NA,113,23,NA,6,NA,NA,NA,139,"1B",FALSE
"ansonca01",1891,1,"CHN","NL",136,136,540,81,157,24,8,8,120,17,NA,75,29,NA,1,NA,NA,NA,136,"1B",FALSE
"ansonca01",1892,1,"CHN","NL",146,146,559,62,152,25,9,1,74,13,NA,67,30,NA,4,NA,NA,NA,146,"1B",FALSE
"ansonca01",1893,1,"CHN","NL",103,103,398,70,125,24,2,0,91,13,NA,68,12,NA,1,NA,NA,NA,103,"1B",FALSE
"ansonca01",1894,1,"CHN","NL",83,83,340,82,132,28,4,5,99,17,NA,40,15,NA,3,NA,NA,NA,83,"1B",FALSE
"ansonca01",1895,1,"CHN","NL",122,122,474,87,159,23,6,2,91,12,NA,55,23,NA,3,13,NA,NA,122,"1B",FALSE
"ansonca01",1896,1,"CHN","NL",108,108,402,72,133,18,2,2,90,24,NA,49,10,NA,3,5,NA,NA,108,"1B",FALSE
"ansonca01",1897,1,"CHN","NL",114,114,424,67,121,17,3,3,75,11,NA,60,NA,NA,4,9,NA,NA,114,"1B",FALSE
"anthoer01",1989,1,"HOU","NL",25,25,61,7,11,2,0,4,7,0,0,9,16,2,0,0,0,1,25,"OF",FALSE
"anthoer01",1990,1,"HOU","NL",84,84,239,26,46,8,0,10,29,5,0,29,78,3,2,1,6,4,84,"OF",FALSE
"anthoer01",1992,1,"HOU","NL",137,137,440,45,105,15,1,19,80,5,4,38,98,5,1,0,4,7,137,"OF",FALSE
"anthoer01",1993,1,"HOU","NL",145,145,486,70,121,19,4,15,66,3,5,49,88,2,2,0,2,9,145,"OF",FALSE
"anthoer01",1994,1,"SEA","AL",79,79,262,31,62,14,1,10,30,6,2,23,66,4,0,2,1,7,79,"OF",FALSE
"anthoer01",1995,1,"CIN","NL",47,47,134,19,36,6,0,5,23,2,1,13,30,2,0,0,3,1,47,"OF",FALSE
"anthoer01",1996,1,"CIN","NL",47,47,123,22,30,6,0,8,13,0,1,22,36,2,0,0,0,2,47,"OF",FALSE
"anthoer01",1996,2,"COL","NL",32,32,62,10,15,2,0,4,9,0,1,10,20,0,0,0,1,1,32,"OF",FALSE
"anthoer01",1997,1,"LAN","NL",47,47,74,8,18,3,2,2,5,2,0,12,18,1,0,0,0,0,47,"OF",FALSE
"antonbi01",1953,1,"BRO","NL",40,40,43,9,7,1,1,1,4,0,0,2,11,NA,0,0,NA,1,40,"OF",FALSE
"antonjo01",1945,1,"SLN","NL",2,2,3,0,0,0,0,0,0,0,NA,0,1,NA,0,0,NA,0,2,"3B",FALSE
"antonjo01",1945,2,"PHI","NL",125,125,504,50,129,27,2,1,28,1,NA,24,24,NA,2,6,NA,14,125,"3B",FALSE
"antonma01",2008,1,"SDN","NL",21,21,57,6,11,2,0,1,3,0,0,5,11,1,3,0,0,1,21,"2B",FALSE
"aokino01",2012,1,"MIL","NL",151,NA,520,81,150,37,4,10,50,30,8,43,55,1,13,7,5,6,NA,"RF",FALSE
"aparilu01",1956,1,"CHA","AL",152,152,533,69,142,19,6,3,56,21,4,34,63,2,1,14,1,9,152,"SS",FALSE
"aparilu01",1957,1,"CHA","AL",143,143,575,82,148,22,6,3,41,28,8,52,55,1,0,9,4,7,143,"SS",FALSE
"aparilu01",1958,1,"CHA","AL",145,145,557,76,148,20,9,2,40,29,6,35,38,2,1,8,3,8,145,"SS",TRUE
"aparilu01",1959,1,"CHA","AL",152,152,612,98,157,18,5,6,51,56,13,53,40,1,3,11,7,11,152,"SS",TRUE
"aparilu01",1959,1,"CHA","AL",152,152,612,98,157,18,5,6,51,56,13,53,40,1,3,11,7,11,152,"SS",TRUE
"aparilu01",1960,1,"CHA","AL",153,153,600,86,166,20,7,2,61,51,8,43,39,3,1,20,6,12,153,"SS",TRUE
"aparilu01",1960,1,"CHA","AL",153,153,600,86,166,20,7,2,61,51,8,43,39,3,1,20,6,12,153,"SS",TRUE
"aparilu01",1961,1,"CHA","AL",156,156,625,90,170,24,4,6,45,53,13,38,33,0,1,4,4,12,156,"SS",TRUE
"aparilu01",1962,1,"CHA","AL",153,153,581,72,140,23,5,7,40,31,12,32,36,1,1,4,4,11,153,"SS",TRUE
"aparilu01",1962,1,"CHA","AL",153,153,581,72,140,23,5,7,40,31,12,32,36,1,1,4,4,11,153,"SS",TRUE
"aparilu01",1963,1,"BAL","AL",146,146,601,73,150,18,8,5,45,40,6,36,35,2,2,6,6,10,146,"SS",TRUE
"aparilu01",1964,1,"BAL","AL",146,146,578,93,154,20,3,10,37,57,17,49,51,0,3,7,5,13,146,"SS",TRUE
"aparilu01",1965,1,"BAL","AL",144,144,564,67,127,20,10,8,40,26,7,46,56,0,3,14,2,11,144,"SS",FALSE
"aparilu01",1966,1,"BAL","AL",151,151,659,97,182,25,8,6,41,25,11,33,42,2,1,12,2,10,151,"SS",FALSE
"aparilu01",1967,1,"BAL","AL",134,134,546,55,127,22,5,4,31,18,5,29,44,2,1,6,5,8,134,"SS",FALSE
"aparilu01",1968,1,"CHA","AL",157,157,622,55,164,24,4,4,36,17,11,33,43,3,2,5,2,10,157,"SS",FALSE
"aparilu01",1969,1,"CHA","AL",156,156,599,77,168,24,5,5,51,24,4,66,29,1,2,10,4,14,156,"SS",FALSE
"aparilu01",1970,1,"CHA","AL",146,146,552,86,173,29,3,5,43,8,3,53,34,1,1,5,5,11,146,"SS",TRUE
"aparilu01",1971,1,"BOS","AL",125,125,491,56,114,23,0,4,45,6,4,35,43,0,2,9,4,7,125,"SS",TRUE
"aparilu01",1972,1,"BOS","AL",110,110,436,47,112,26,3,3,39,3,3,26,28,0,2,5,5,8,110,"SS",TRUE
"aparilu01",1973,1,"BOS","AL",132,132,499,56,135,17,1,0,49,13,1,43,33,1,0,12,7,12,132,"SS",FALSE
"applilu01",1931,1,"CHA","AL",96,96,297,36,69,13,4,1,28,9,2,29,27,NA,1,3,NA,NA,96,"SS",FALSE
"applilu01",1932,1,"CHA","AL",139,139,489,66,134,20,10,3,63,9,8,40,36,NA,0,3,NA,NA,139,"SS",FALSE
"applilu01",1933,1,"CHA","AL",151,151,612,90,197,36,10,6,85,6,11,56,29,NA,0,2,NA,NA,151,"SS",FALSE
"applilu01",1934,1,"CHA","AL",118,118,452,75,137,28,6,2,61,3,1,59,27,NA,0,5,NA,NA,118,"SS",FALSE
"applilu01",1935,1,"CHA","AL",153,153,525,94,161,28,6,1,71,12,6,122,40,NA,0,7,NA,NA,153,"SS",FALSE
"applilu01",1936,1,"CHA","AL",138,138,526,111,204,31,7,6,128,10,6,85,25,NA,1,6,NA,NA,138,"SS",TRUE
"applilu01",1937,1,"CHA","AL",154,154,574,98,182,42,8,4,77,18,10,86,28,NA,1,4,NA,NA,154,"SS",FALSE
"applilu01",1938,1,"CHA","AL",81,81,294,41,89,14,0,0,44,1,3,42,17,NA,1,1,NA,NA,81,"SS",FALSE
"applilu01",1939,1,"CHA","AL",148,148,516,82,162,16,6,0,56,16,9,105,37,NA,0,9,NA,11,148,"SS",TRUE
"applilu01",1940,1,"CHA","AL",150,150,566,96,197,27,13,0,79,3,5,69,35,NA,1,3,NA,11,150,"SS",TRUE
"applilu01",1941,1,"CHA","AL",154,154,592,93,186,26,8,1,57,12,8,82,32,NA,1,2,NA,10,154,"SS",TRUE
"applilu01",1942,1,"CHA","AL",142,142,543,78,142,26,4,3,53,17,5,63,23,NA,3,4,NA,7,142,"SS",FALSE
"applilu01",1943,1,"CHA","AL",155,155,585,63,192,33,2,3,80,27,8,90,29,NA,1,1,NA,13,155,"SS",TRUE
"applilu01",1945,1,"CHA","AL",18,18,57,12,21,2,2,1,10,1,0,12,7,NA,0,1,NA,0,18,"SS",FALSE
"applilu01",1946,1,"CHA","AL",149,149,582,59,180,27,5,1,55,6,4,71,41,NA,0,6,NA,15,149,"SS",TRUE
"applilu01",1947,1,"CHA","AL",139,139,503,67,154,29,0,8,49,8,6,64,28,NA,1,4,NA,15,139,"SS",TRUE
"applilu01",1948,1,"CHA","AL",139,139,497,63,156,16,2,0,47,10,4,94,35,NA,0,3,NA,17,139,"3B",FALSE
"applilu01",1949,1,"CHA","AL",142,142,492,82,148,21,5,5,58,7,12,121,24,NA,0,6,NA,23,142,"SS",FALSE
"applilu01",1950,1,"CHA","AL",50,50,128,11,30,3,4,0,13,2,0,12,8,NA,0,4,NA,7,50,"SS",FALSE
"archdma01",1923,1,"CHA","AL",22,22,87,23,35,5,1,0,4,2,3,6,8,NA,0,1,NA,NA,22,"OF",FALSE
"archdma01",1924,1,"CHA","AL",95,95,288,59,92,9,3,0,25,11,7,40,30,NA,4,11,NA,NA,95,"OF",FALSE
"archeji01",1907,1,"DET","AL",18,18,42,6,5,0,0,0,0,0,NA,4,NA,NA,0,2,NA,NA,18,"C",FALSE
"archeji01",1909,1,"CHN","NL",80,80,261,31,60,9,2,1,30,5,NA,12,NA,NA,1,12,NA,NA,80,"C",FALSE
"archeji01",1910,1,"CHN","NL",98,98,313,36,81,17,6,2,41,6,NA,14,49,NA,1,16,NA,NA,98,"C",FALSE
"archeji01",1911,1,"CHN","NL",116,116,387,41,98,18,5,4,41,5,NA,18,43,NA,1,13,NA,NA,116,"C",FALSE
"archeji01",1912,1,"CHN","NL",120,120,385,35,109,20,2,5,58,7,NA,22,36,NA,5,14,NA,NA,120,"C",FALSE
"archeji01",1913,1,"CHN","NL",111,111,368,38,98,14,7,2,44,4,NA,19,27,NA,5,11,NA,NA,111,"C",FALSE
"archeji01",1914,1,"CHN","NL",79,79,248,17,64,9,2,0,19,1,NA,9,9,NA,0,5,NA,NA,79,"C",FALSE
"archeji01",1915,1,"CHN","NL",97,97,309,21,75,11,5,1,27,5,6,11,38,NA,2,9,NA,NA,97,"C",FALSE
"archeji01",1916,1,"CHN","NL",77,77,205,11,45,6,2,1,30,3,NA,12,24,NA,2,9,NA,NA,77,"C",FALSE
"archeji01",1918,1,"PIT","NL",24,24,58,4,9,1,2,0,3,0,NA,1,6,NA,2,2,NA,NA,24,"C",FALSE
"archeji01",1918,2,"BRO","NL",9,9,22,3,6,0,1,0,0,0,NA,1,5,NA,0,0,NA,NA,9,"C",FALSE
"archeji01",1918,3,"CIN","NL",9,9,26,2,7,1,0,0,2,0,NA,1,3,NA,0,0,NA,NA,9,"C",FALSE
"archige01",1941,1,"WS1","AL",105,105,379,45,102,20,4,3,48,8,4,30,42,NA,1,2,NA,10,105,"3B",FALSE
"archige01",1941,2,"SLA","AL",9,9,29,3,11,3,0,0,5,2,0,7,3,NA,0,0,NA,2,9,"3B",FALSE
"arciajo01",1968,1,"CHN","NL",59,59,84,15,16,4,0,1,8,0,0,3,24,0,0,2,0,0,59,"OF",FALSE
"arciajo01",1969,1,"SDN","NL",120,120,302,35,65,11,3,0,10,14,7,14,47,0,2,3,0,7,120,"2B",FALSE
"arciajo01",1970,1,"SDN","NL",114,114,229,28,51,9,3,0,17,3,6,12,36,1,7,4,0,3,114,"SS",FALSE
"ardnejo01",1884,1,"CL2","NL",26,26,92,6,16,1,1,0,4,NA,NA,1,24,NA,NA,NA,NA,NA,26,"2B",FALSE
